City Name,Latitude,Longitude,Country
Almirante Tamandare,-25.325,-49.31,Brazil
Sakado,35.9573,139.403,Japan
Sao Lourenco da Mata,-8.0019,-35.0178,Brazil
Yilong,23.7081,102.496,China
Itanhaem,-24.1806,-46.7828,Brazil
Novokuybyshevsk,53.1,49.9333,Russia
Bergama,39.1167,27.1833,Turkey
Highlands Ranch,39.5419,-104.9708,United States
Soasio,0.6833,127.4,Indonesia
Piacenza,45.05,9.7,Italy
Miryang,35.5,128.75,South Korea
Rishikesh,30.1083,78.2972,India
Tanjungpandan,-2.75,107.75,Indonesia
Houzhuang,35.639,111.2324,China
Mengdingjie,23.5517,99.0653,China
Hildesheim,52.15,9.95,Germany
Xirdalan,40.4486,49.7564,Azerbaijan
Parang,7.3744,124.2686,Philippines
Satu Mare,47.79,22.89,Romania
Nantou,23.9167,120.6833,Taiwan
Coatepec,19.4522,-96.9614,Mexico
Sangju,36.44,128.17,South Korea
Mumias,0.3333,34.4833,Kenya
Bhadreswar,22.82,88.35,India
Guihulngan,10.1167,123.2667,Philippines
Hinche,19.15,-72.0167,Haiti
Leuven,50.8833,4.7,Belgium
Bethal,-26.45,29.45,South Africa
Allen,33.1088,-96.6735,United States
Hengnan,22.5337,113.2485,China
San Felipe del Progreso,19.7125,-99.9511,Mexico
Nikaia,37.9667,23.6333,Greece
Chaguanas,10.5167,-61.4,Trinidad and Tobago
Bahrain,35.2078,72.5483,Pakistan
Burzaco,-34.8167,-58.3667,Argentina
Sundarnagar,31.53,76.88,India
Seoni,22.08,79.53,India
Wichita Falls,33.9072,-98.5291,United States
Calasiao,16.0167,120.3667,Philippines
Paoy Paet,13.65,102.5667,Cambodia
Nga Bay,9.8164,105.8197,Vietnam
Mayari,20.6592,-75.6781,Cuba
Kapurthala,31.38,75.38,India
Rio Rancho,35.2873,-106.6982,United States
Mositai,45.5266,119.6506,China
Sabanalarga,6.85,-75.8167,Colombia
Dhangadhi,28.7136,80.5692,Nepal
Igarassu,-7.8342,-34.9064,Brazil
Kashmar,35.2383,58.4656,Iran
Vacaville,38.3587,-121.9673,United States
Klagenfurt,46.6167,14.3,Austria
Delta,49.0847,-123.0586,Canada
Chilakalurupet,16.0892,80.1672,India
Vasco Da Gama,15.3981,73.8111,India
Spokane Valley,47.6626,-117.2346,United States
Charlottesville,38.0375,-78.4855,United States
Chishtian,29.8,72.8333,Pakistan
Sabratah,32.7922,12.4842,Libya
Tota,6.8,1.7833,Benin
Gutersloh,51.9,8.3833,Germany
Al Jumayl,32.8528,12.0611,Libya
Boryeong,36.3333,126.6167,South Korea
Dhamtari,20.71,81.55,India
Jingping,39.5189,112.2837,China
Deventer,52.25,6.15,Netherlands
Shushtar,32.0456,48.8567,Iran
Tavsanli,39.5333,29.4833,Turkey
Teluk Intan,4.0259,101.0213,Malaysia
Santo Antonio de Jesus,-12.9692,-39.2611,Brazil
Hong Ngu,10.833,105.283,Vietnam
Oued Zem,32.8667,-6.5667,Morocco
Sujangarh,27.7,74.47,India
Jeypore,18.8563,82.5716,India
Chatham,42.4229,-82.1324,Canada
`Ibri,23.2325,56.4973,Oman
Bim Son,20.0781,105.8603,Vietnam
Zheleznogorsk,52.3333,35.3667,Russia
Sungai Penuh,-2.0589,101.3914,Indonesia
Yen Bai,21.7,104.8667,Vietnam
Itaugua,-25.3833,-57.3333,Paraguay
Balsas,-7.5328,-46.0358,Brazil
San Luis de la Paz,21.3,-100.5167,Mexico
Ain Oussera,35.4489,2.9044,Algeria
Creteil,48.7911,2.4628,France
Liancheng,24.0515,105.0573,China
Kawachinagano,34.4667,135.5667,Japan
Idaho Falls,43.4871,-112.0362,United States
Kousseri,12.0833,15.0333,Cameroon
Mestre,45.4906,12.2381,Italy
Rades,36.7667,10.2833,Tunisia
Hagere Hiywet,8.9833,37.85,Ethiopia
Daoukro,7.05,-3.9667,C̫te d'Ivoire
Weifen,38.4633,111.1203,China
Kanoya,31.3831,130.8519,Japan
Menifee,33.6909,-117.1849,United States
Oum el Bouaghi,35.8706,7.115,Algeria
Ancona,43.6169,13.5167,Italy
Mporokoso,-9.3833,30.1,Zambia
Solola,14.7667,-91.1833,Guatemala
Port Blair,11.6683,92.7378,India
Vimmerby,57.6667,15.85,Sweden
Aboisso,5.4667,-3.2,C̫te d'Ivoire
Chanwari,23.2,82.35,India
Muriae,-21.1306,-42.3664,Brazil
Sungailiat,-1.8561,106.1192,Indonesia
New Kru Town,6.3733,-10.7928,Liberia
Kpalime,6.9,0.6333,Togo
Leer,8.2979,30.1475,South Sudan
Lee's Summit,38.9171,-94.3816,United States
Umuarama,-23.7658,-53.325,Brazil
Nahiyat al Iskandariyah,32.9,44.35,Iraq
Kaiserslautern,49.4447,7.7689,Germany
Gangtok,27.33,88.62,India
Diourbel,14.655,-16.2314,Senegal
Ahar,38.4847,47.0678,Iran
Konan,35.3321,136.8707,Japan
Chust,40.9978,71.2403,Uzbekistan
Quincy,42.2506,-71.0187,United States
Masjed Soleyman,31.9364,49.3039,Iran
Geita,-2.8714,32.2294,Tanzania
Sumber,-6.7544,108.4858,Indonesia
Mairipora,-23.3189,-46.5869,Brazil
Torbat-e Jam,35.2439,60.6225,Iran
Lamitan,6.65,122.1333,Philippines
Rincon de Romos,22.2333,-102.3167,Mexico
Red Deer,52.2681,-113.8111,Canada
Shahrisabz,39.05,66.8333,Uzbekistan
Aubervilliers,48.9131,2.3831,France
Talipao,5.976,121.1087,Philippines
San Angelo,31.4424,-100.4504,United States
Santa Cruz del Quiche,15.05,-91.25,Guatemala
Lynn,42.4781,-70.9664,United States
Holland,42.7677,-86.0984,United States
Zelenodol'sk,55.85,48.5167,Russia
Nanxicun,23.4976,116.2435,China
Bacabal,-4.225,-44.78,Brazil
Pyinmana,19.75,96.2,Myanmar
Bamyan,34.825,67.8333,Afghanistan
Kamloops,50.6761,-120.3408,Canada
Rayleigh,51.5864,0.6049,United Kingdom
Dunedin,-45.8742,170.5036,New Zealand
Nabire,-3.3682,135.4964,Indonesia
Ramnicu Valcea,45.1047,24.3756,Romania
Ocotlan,20.3514,-102.7681,Mexico
La Libertad,-2.2333,-80.9,Ecuador
Sisophon,13.5833,102.9833,Cambodia
Jinotega,13.0908,-86.0006,Nicaragua
Viseu,40.6667,-7.9167,Portugal
Maribor,46.5575,15.6456,Slovenia
Ashiya,34.7278,135.3033,Japan
Dhulian,24.68,87.97,India
Bayeux,-7.1333,-34.9333,Brazil
Kohima,25.67,94.1,India
Hemel Hempstead,51.7526,-0.4692,United Kingdom
Sopron,47.6849,16.5831,Hungary
Galle,6.0536,80.2117,Sri Lanka
Zhudong,24.7366,121.0916,Taiwan
Ciudad General Belgrano,-34.7167,-58.5333,Argentina
Vista,33.1896,-117.2386,United States
Santiago de Compostela,42.8778,-8.5444,Spain
Chipata,-13.6453,32.6464,Zambia
San Ramon,-33.5333,-70.6417,Chile
Yashio,35.8225,139.8392,Japan
Herzliyya,32.1653,34.8458,Israel
Catarman,12.4994,124.6328,Philippines
Bath,51.38,-2.36,United Kingdom
Janakpur,26.7286,85.925,Nepal
Tenancingo,18.9608,-99.5906,Mexico
Half Way Tree,18.0106,-76.7847,Jamaica
Inagi,35.6379,139.5046,Japan
Vi Thanh,9.7833,105.4708,Vietnam
San Joaquin,-33.4792,-70.6413,Chile
Isulan,6.6333,124.6,Philippines
Colombes,48.9236,2.2522,France
Petapa,14.4962,-90.5525,Guatemala
Pernik,42.6,23.0333,Bulgaria
Sidi Slimane,34.26,-5.92,Morocco
Wangqing,43.3126,129.7572,China
Darlington,54.527,-1.5526,United Kingdom
Gavle,60.6747,17.1417,Sweden
Sibolga,1.7425,98.7792,Indonesia
Fulham,51.4828,-0.195,United Kingdom
Tumbes,-3.5708,-80.4597,Peru
Arauca,7.0903,-70.7617,Colombia
Levallois-Perret,48.895,2.2872,France
Charikar,35.0131,69.1689,Afghanistan
La Reina,-33.45,-70.55,Chile
Orem,40.2981,-111.6994,United States
Sepatan,-6.1143,106.5784,Indonesia
Komae,35.6348,139.5787,Japan
La Marsa,36.8764,10.3253,Tunisia
Yishui,35.7904,118.62,China
Marmagao,15.402,73.8,India
San Francisco Solano,-34.7667,-58.3167,Argentina
Zifta,30.7142,31.2443,Egypt
Kakamega,0.2822,34.754,Kenya
Schwerin,53.6333,11.4167,Germany
Sunrise,26.1547,-80.2997,United States
Labuan,5.3,115.22,Malaysia
Guercif,34.2333,-3.3667,Morocco
Compton,33.893,-118.2274,United States
Cankiri,40.5986,33.6192,Turkey
Errachidia,31.9319,-4.4244,Morocco
Lingtang,23.6032,113.074,China
Yotsukaido,35.6698,140.1679,Japan
Ceske Budejovice,48.9747,14.4747,Czechia
Arden-Arcade,38.6017,-121.3845,United States
Rio Gallegos,-51.6233,-69.2161,Argentina
Fenggang,23.6283,116.5718,China
Tataouine,32.9306,10.45,Tunisia
Tripunittura,9.9528,76.3387,India
Ludwigsburg,48.8975,9.1922,Germany
Wajir,1.75,40.05,Kenya
Ealing,51.5175,-0.2988,United Kingdom
Leogane,18.5108,-72.6339,Haiti
Nisshin,35.132,137.0394,Japan
Xiancun,23.2374,116.3152,China
Obu,35.0117,136.9637,Japan
Al Badrashayn,29.852,31.276,Egypt
Naxcivan,39.2089,45.4122,Azerbaijan
Wimbledon,51.422,-0.208,United Kingdom
Dong Ha,16.8303,107.0972,Vietnam
Ilion,38.0333,23.7,Greece
Netrakona,24.8819,90.7275,Bangladesh
Ciudad Lazaro Cardenas,17.9561,-102.1922,Mexico
Mtwara,-10.2736,40.1828,Tanzania
Talkha,31.0547,31.3756,Egypt
Gjakove,42.3833,20.4333,Kosovo
Prizren,42.2128,20.7392,Kosovo
Binh Hoa,10.9061,106.7308,Vietnam
Ben Arous,36.7472,10.3333,Tunisia
Watford,51.655,-0.3957,United Kingdom
Monte Chingolo,-34.7333,-58.35,Argentina
San Isidro,14.4685,121.0118,Philippines
Ben Guerir,32.23,-7.95,Morocco
Vanadzor,40.8128,44.4883,Armenia
Cisauk,-6.3333,106.65,Indonesia
Hastings,50.85,0.57,United Kingdom
Drobeta-Turnu Severin,44.6333,22.65,Romania
Al Fujayrah,25.1223,56.3342,United Arab Emirates
Los Cerrillos,-33.5,-70.7167,Chile
Tartu,58.3833,26.7167,Estonia
Makeni,8.8817,-12.0442,Sierra Leone
Suceava,47.6514,26.2556,Romania
Amstelveen,52.3,4.85,Netherlands
Nea Smyrni,37.95,23.7167,Greece
Hradec Kralove,50.2092,15.8322,Czechia
Nuneaton,52.523,-1.468,United Kingdom
Sirnak,37.52,42.459,Turkey
Miaoli,24.57,120.82,Taiwan
South Gate,33.9447,-118.1926,United States
Ciudad de Melilla,35.2825,-2.9475,Spain
Stevenage,51.9017,-0.2019,United Kingdom
Usti nad Labem,50.6583,14.0417,Czechia
Orpington,51.3741,0.0986,United Kingdom
Magadan,59.5667,150.8,Russia
Santa Monica,34.0235,-118.481,United States
Pardubice,50.0386,15.7792,Czechia
Bender,46.8333,29.4833,Moldova
Oulad Teima,30.4,-9.2167,Morocco
Jaffna,9.6647,80.0167,Sri Lanka
Queluz,38.7514,-9.2664,Portugal
Aulnay-sous-Bois,48.9386,2.4906,France
Umea,63.825,20.2639,Sweden
Masvingo,-20.0744,30.8328,Zimbabwe
Brixton,51.4575,-0.1175,United Kingdom
Settsu,34.7772,135.5622,Japan
Ouidah,6.3667,2.0833,Benin
Hartlepool,54.69,-1.21,United Kingdom
Wako,35.7812,139.6057,Japan
Upper Bicutan,14.4873,121.0503,Philippines
Cadereyta Jimenez,25.6,-100,Mexico
Poitiers,46.58,0.34,France
Jabalya,31.5281,34.4831,Gaza Strip
Fuengirola,36.5417,-4.625,Spain
Chester,53.19,-2.89,United Kingdom
Lobnya,56.0167,37.4833,Russia
San Leandro,37.7074,-122.1599,United States
Hemei,24.1167,120.5,Taiwan
Solwezi,-12.1433,26.3858,Zambia
Grand Bourg,-34.4833,-58.7167,Argentina
Kalibo,11.7072,122.37,Philippines
Ama,35.2004,136.7832,Japan
Abomey,7.1856,1.9881,Benin
Zhunan,24.6833,120.8833,Taiwan
Glyfada,37.8667,23.75,Greece
Kitanagoya,35.2456,136.8659,Japan
Remedios de Escalada,-34.7167,-58.4,Argentina
Babahoyo,-1.8167,-79.5167,Ecuador
Jangipur,24.47,88.07,India
Acayucan,17.9422,-94.9103,Mexico
Zhezqazghan,47.7833,67.7,Kazakhstan
Dobrich,43.5667,27.8333,Bulgaria
Xicotepec de Juarez,20.3,-97.9667,Mexico
Tartus,34.8833,35.8833,Syria
Higashiyamato,35.7454,139.4265,Japan
Catanzaro,38.9,16.6,Italy
East Ham,51.5323,0.0554,United Kingdom
Kennedy Town,22.28,114.125,Hong Kong
Wakiso,0.3981,32.4781,Uganda
Valjevo,44.2667,19.8833,Serbia
Bromley,51.407,0.021,United Kingdom
Hayes,51.5127,-0.4211,United Kingdom
Germantown,39.1755,-77.2643,United States
Jalal-Abad,40.9333,73,Kyrgyzstan
Bhola,22.6863,90.6461,Bangladesh
Tala,20.6525,-103.7028,Mexico
Yoro,15.1333,-87.1333,Honduras
Presov,49.0017,21.2394,Slovakia
Bismarck,46.8143,-100.7694,United States
Warabi,35.8256,139.6797,Japan
Balkanabat,39.5167,54.3667,Turkmenistan
Ipil,7.7822,122.5867,Philippines
Takasagocho-takasemachi,34.7667,134.7833,Japan
Perintalmanna,10.9765,76.2269,India
Mechelen,51.0278,4.4806,Belgium
As Salt,32.0333,35.7333,Jordan
Clifton,40.863,-74.1575,United States
Mukacheve,48.4414,22.7136,Ukraine
Tangxing,35.7261,111.7108,China
Chinnachauku,14.4732,78.8451,India
Nabatiye,33.3833,35.45,Lebanon
Daxincun,38.4427,106.311,China
Al Wakrah,25.18,51.61,Qatar
Bayanan,14.4078,121.05,Philippines
Viana do Castelo,41.7,-8.8333,Portugal
Apizaco,19.4167,-98.1333,Mexico
Aylesbury,51.8168,-0.8124,United Kingdom
Sesto San Giovanni,45.5333,9.2333,Italy
Podujeve,42.9167,21.2,Kosovo
State College,40.7909,-77.8567,United States
Prosperidad,8.6057,125.9153,Philippines
Bertoua,4.5833,13.6833,Cameroon
Alabel,6.1023,125.2868,Philippines
Versailles,48.8053,2.135,France
Antehiroka,-18.85,47.4833,Madagascar
Coronel Oviedo,-25.4167,-56.45,Paraguay
Darayya,33.45,36.25,Syria
Ayase,35.4333,139.4333,Japan
Ciudad de Ceuta,35.8867,-5.3,Spain
Lower Bicutan,14.5033,121.0642,Philippines
Ebolowa,2.9167,11.15,Cameroon
Sabaneta,6.15,-75.6,Colombia
Clichy,48.9044,2.3064,France
Torre del Greco,40.7853,14.3953,Italy
Hawthorne,33.9147,-118.3476,United States
Maasin,10.13,124.85,Philippines
San Juan de los Morros,9.901,-67.354,Venezuela
Lawrence,42.7002,-71.1626,United States
Salina Cruz,16.1833,-95.2,Mexico
San Baudilio de Llobregat,41.3458,2.0417,Spain
Citrus Heights,38.6948,-121.288,United States
Athurugiriya,6.8922,79.9428,Sri Lanka
Edgware,51.6185,-0.2729,United Kingdom
Burnley,53.789,-2.248,United Kingdom
Whittier,33.9678,-118.0188,United States
Mardin,37.3131,40.735,Turkey
Deurne,51.2247,4.4625,Belgium
Mpanda,-6.35,31.0667,Tanzania
Ezpeleta,-34.7517,-58.2344,Argentina
Larnaca,34.9167,33.6333,Cyprus
Mingxing,37.4264,112.5442,China
Madaba,31.7167,35.8,Jordan
Nakhon Sawan,15.7133,100.1353,Thailand
Saint Albans,51.755,-0.336,United Kingdom
Villa Celina,-34.7006,-58.4825,Argentina
Issy-les-Moulineaux,48.8239,2.27,France
Loznica,44.5333,19.2258,Serbia
Tucupita,9.0575,-62.0452,Venezuela
Ath Thawrah,35.8367,38.5481,Syria
Tacambaro de Codallos,19.2356,-101.4569,Mexico
Odienne,9.5,-7.5667,C̫te d'Ivoire
Keratsini,37.9667,23.6167,Greece
Ciudad Lerdo,25.55,-103.5167,Mexico
Owariasahi,35.2165,137.0354,Japan
Piatra Neamt,46.9275,26.3708,Romania
Deerfield Beach,26.305,-80.1277,United States
Kouvola,60.8681,26.7042,Finland
Kuznetsk,53.1167,46.6,Russia
Busto Arsizio,45.612,8.8518,Italy
El Bayadh,33.6831,1.0192,Algeria
Ponnani,10.77,75.9,India
Karakol,42.4903,78.3917,Kyrgyzstan
Como,45.8103,9.0861,Italy
Shumen,43.2833,26.9333,Bulgaria
Xuddur,4.12,43.8878,Somalia
Agios Dimitrios,37.9333,23.7333,Greece
Pori,61.4833,21.8,Finland
Manfalut,27.3167,30.9667,Egypt
Mitrovice,42.8833,20.8667,Kosovo
Baj Baj,22.4828,88.1818,India
Cozumel,20.5104,-86.9493,Mexico
Louga,15.6167,-16.2167,Senegal
Atakpame,7.5269,1.1267,Togo
Puerto Maldonado,-12.6,-69.1833,Peru
Hetauda,27.4167,85.0333,Nepal
Upper Darby,39.949,-75.2891,United States
Cicero,41.8445,-87.7593,United States
Veliko Tarnovo,43.0778,25.6167,Bulgaria
Dar el Beida,36.7142,3.2125,Algeria
Purmerend,52.5,4.95,Netherlands
Nazareth,32.7019,35.3033,Israel
Uman,48.75,30.2167,Ukraine
Nabunturan,7.6008,125.9656,Philippines
Osijek,45.5556,18.6944,Croatia
Chervonohrad,50.3822,24.2275,Ukraine
Lucerne,47.05,8.3,Switzerland
Bumahen,35.7297,51.8619,Iran
Kunitachi,35.6839,139.4414,Japan
Shek Tong Tsui,22.2871,114.1357,Hong Kong
Pine Hills,28.5818,-81.4692,United States
Tecate,32.5728,-116.6267,Mexico
Newmarket,44.05,-79.4667,Canada
Ilioupoli,37.9333,23.75,Greece
Barahona,18.2,-71.1,Dominican Republic
Ho,6.6119,0.4703,Ghana
Phuket,7.8881,98.3975,Thailand
Le Bardo,36.8092,10.1406,Tunisia
Buena Park,33.8572,-118.0046,United States
Kayes,14.45,-11.4167,Mali
Champigny-sur-Marne,48.8172,2.5156,France
Haskovo,41.9333,25.5667,Bulgaria
Batley,53.7167,-1.6356,United Kingdom
Esteio,-29.8608,-51.1789,Brazil
Resita,45.3008,21.8892,Romania
Rueil-Malmaison,48.876,2.181,France
Shinkai,35.8367,139.5803,Japan
Miami Beach,25.8171,-80.1396,United States
Kirtipur,27.6667,85.2833,Nepal
Casoria,40.9,14.3,Italy
Tallaght,53.2886,-6.3572,Ireland
West Rembo,14.5667,121.0667,Philippines
Scunthorpe,53.5809,-0.6502,United Kingdom
Schiedam,51.9167,4.4,Netherlands
Dudley,52.508,-2.089,United Kingdom
Alhambra,34.084,-118.1355,United States
Ban Talat Rangsit,13.9833,100.6167,Thailand
Silao,20.9478,-101.4281,Mexico
Targu Jiu,45.0342,23.2747,Romania
El Palomar,-34.6167,-58.5833,Argentina
Al Khankah,30.1601,31.3133,Egypt
Kiyose,35.7857,139.5265,Japan
Owendo,0.2833,9.5,Gabon
Tanuku,16.75,81.7,India
Silver Spring,39.0028,-77.0207,United States
Mountain View,37.4001,-122.0796,United States
Juchitan de Zaragoza,16.4333,-95.0194,Mexico
White Rock,49.025,-122.8028,Canada
Elbasan,41.1111,20.0806,Albania
Campo Formoso,-10.5089,-40.3208,Brazil
Evosmos,40.6689,22.9083,Greece
Weston-super-Mare,51.346,-2.977,United Kingdom
Nea Ionia,38.0333,23.75,Greece
Zaandam,52.4333,4.8333,Netherlands
Paisley,55.8456,-4.4239,United Kingdom
South Shields,54.995,-1.43,United Kingdom
Saint-Maur-des-Fosses,48.7994,2.4997,France
Bilecik,40.1431,29.9792,Turkey
Huolu,38.0874,114.3159,China
Handeni,-5.4242,38.0194,Tanzania
Bel-Air,14.5639,121.0263,Philippines
Bani Mazar,28.5,30.8,Egypt
Daugavpils,55.875,26.5356,Latvia
Ivanteyevka,55.9833,37.9333,Russia
Drancy,48.93,2.45,France
Los Reyes de Salgado,19.5833,-102.4667,Mexico
Cinisello Balsamo,45.55,9.2167,Italy
Kashiba,34.5333,135.7,Japan
Hakkari,37.577,43.739,Turkey
Rubi,41.4933,2.0325,Spain
Bury,53.593,-2.298,United Kingdom
Le Kram,36.8333,10.3167,Tunisia
Araria,26.15,87.52,India
Dome,5.655,-0.235,Ghana
Chalandri,38.0167,23.8,Greece
Targoviste,44.9244,25.4572,Romania
Galway,53.2719,-9.0489,Ireland
Barreiro,38.6667,-9.0667,Portugal
Paysandu,-32.3214,-58.0756,Uruguay
Lomas del Mirador,-34.6667,-58.5297,Argentina
Cabadbaran,9.1228,125.5346,Philippines
New Rochelle,40.9304,-73.7836,United States
Tejupilco,18.9058,-100.1528,Mexico
Ciudadela,-34.6333,-58.5333,Argentina
Aigaleo,37.992,23.678,Greece
Viedma,-40.8,-63,Argentina
Ragusa,36.925,14.7306,Italy
Lebanon,40.3412,-76.4228,United States
Somerville,42.3908,-71.1014,United States
Focsani,45.7,27.1797,Romania
Zuwarah,32.9333,12.0833,Libya
Quatre Bornes,-20.2654,57.4791,Mauritius
Yauco,18.0344,-66.8615,Puerto Rico
Shancheng,34.7904,116.08,China
Kuniyamuttur,10.9638,76.9525,India
Fnidq,35.85,-5.35,Morocco
Sremska Mitrovica,44.97,19.6125,Serbia
Puerto Ayacucho,5.6631,-67.6264,Venezuela
Chiquimula,14.7833,-89.5333,Guatemala
Sidi Qacem,34.2167,-5.7,Morocco
Kirdasah,30.032,31.1104,Egypt
La Rochelle,46.16,-1.15,France
Izumiotsu,34.5,135.4,Japan
Lelystad,52.5,5.4833,Netherlands
Tustin,33.7311,-117.8107,United States
Alabang,14.4184,121.0385,Philippines
Mansfield,53.1444,-1.1964,United Kingdom
Bracknell,51.416,-0.749,United Kingdom
Balagtas,14.8145,120.9085,Philippines
Aviles,43.5561,-5.9083,Spain
Nakhon Pathom,13.8206,100.0625,Thailand
Mahdia,35.5,11.0667,Tunisia
Milpitas,37.4336,-121.8921,United States
Ubon Ratchathani,15.2281,104.8594,Thailand
Bistrita,47.1333,24.5,Romania
Weligama,5.9739,80.4294,Sri Lanka
Carlisle,54.891,-2.944,United Kingdom
Garissa,-0.4569,39.6583,Kenya
Lisala,2.1486,21.5136,Congo (Kinshasa)
Nitra,48.3069,18.0864,Slovakia
Zografos,37.9783,23.7717,Greece
East Kilbride,55.7644,-4.1769,United Kingdom
Bellflower,33.888,-118.1271,United States
Frontera,26.926,-101.449,Mexico
Banska Bystrica,48.7353,19.1453,Slovakia
Katano,34.7833,135.6833,Japan
Ra`ananna,32.1833,34.8667,Israel
Perote,19.562,-97.242,Mexico
Kafr az Zayyat,30.8247,30.8153,Egypt
Aveiro,40.6333,-8.65,Portugal
Tambacounda,13.7689,-13.6672,Senegal
Burton upon Trent,52.8019,-1.6367,United Kingdom
Pau,43.3,-0.37,France
Ungoofaaru,5.6681,73.0306,Maldives
Evanston,42.0464,-87.6943,United States
Kensington,51.5,-0.19,United Kingdom
Thornton Heath,51.4002,-0.1086,United Kingdom
Faranah,10.0333,-10.7333,Guinea
Bokhtar,37.8364,68.7803,Tajikistan
Moulay Abdallah,33.1978,-8.5883,Morocco
Cannes,43.5513,7.0128,France
Wang Tau Hom,22.3408,114.1871,Hong Kong
Alameda,37.7668,-122.267,United States
Al Muharraq,26.25,50.6167,Bahrain
Godawari,28.91,80.59,Nepal
Maghaghah,28.65,30.85,Egypt
Kuacjok,8.31,27.99,South Sudan
Madhubani,26.37,86.08,India
Malappuram,11.0588,76.0693,India
Sucat,14.46,121.05,Philippines
Crewe,53.099,-2.44,United Kingdom
Cua Lo,18.8167,105.7167,Vietnam
Gladbeck,51.5667,6.9667,Germany
San Miguel de Allende,20.9142,-100.7436,Mexico
Sankt Gallen,47.4242,9.3708,Switzerland
Gouda,52.0111,4.7111,Netherlands
Kargilik,37.885,77.4131,China
Marousi,38.05,23.8,Greece
Montrouge,48.8172,2.3219,France
Newcastle under Lyme,53.0109,-2.2278,United Kingdom
Chingford,51.623,0.009,United Kingdom
Korydallos,37.9833,23.65,Greece
Harrogate,53.9919,-1.5378,United Kingdom
Caxito,-8.58,13.6642,Angola
Mao,19.5667,-71.0833,Dominican Republic
Okegawa,36.0057,139.5427,Japan
Virac,13.5833,124.2333,Philippines
Las Piedras,-34.7167,-56.2167,Uruguay
Rugby,52.37,-1.26,United Kingdom
Berberati,4.2614,15.7894,Central African Republic
Tamazunchale,21.2667,-98.7833,Mexico
Zrenjanin,45.3833,20.3894,Serbia
Fouchana,36.7,10.1667,Tunisia
Surt,31.205,16.5886,Libya
Pancevo,44.8706,20.6403,Serbia
Vlaardingen,51.9,4.35,Netherlands
Nerkunram,13.0667,80.2833,India
Joyo,34.8531,135.78,Japan
Luodong,24.6767,121.7669,Taiwan
Abeche,13.8331,20.8347,Chad
Ain Temouchent,35.3044,-1.14,Algeria
Palmerston North,-40.355,175.6117,New Zealand
Cheyenne,41.135,-104.7902,United States
Palaio Faliro,37.9333,23.7,Greece
Tamworth,52.633,-1.695,United Kingdom
Chiryu,35.0014,137.0506,Japan
Watsonville,36.9206,-121.7708,United States
Antibes,43.5808,7.1239,France
Karlstad,59.3783,13.5042,Sweden
Nandi Hills,0.1003,35.1764,Kenya
Ramla,31.9275,34.8625,Israel
Jinja,0.4233,33.2039,Uganda
Tamanrasset,22.785,5.5228,Algeria
Zadar,44.1194,15.2319,Croatia
Ixtaczoquitlan,18.85,-97.0667,Mexico
Benalmadena,36.6,-4.5167,Spain
Musashimurayama,35.7548,139.3874,Japan
Bella Vista,-34.5333,-58.6667,Argentina
Arta,11.5236,42.8472,Djibouti
Vincennes,48.8478,2.4392,France
Tafo,6.7358,-1.6081,Ghana
Tissemsilt,35.6072,1.8106,Algeria
Joensuu,62.6,29.75,Finland
Rioverde,21.93,-99.98,Mexico
Matehuala,23.6528,-100.6444,Mexico
Davis,38.5553,-121.737,United States
Darhan,49.4689,105.9575,Mongolia
Teyateyaneng,-29.1511,27.7425,Lesotho
Zacatecoluca,13.5,-88.8667,El Salvador
Pawtucket,41.8744,-71.3743,United States
Zlin,49.2331,17.6669,Czechia
Spijkenisse,51.85,4.3333,Netherlands
Avaniyapuram,9.8818,78.1125,India
Calais,50.9481,1.8564,France
Jinsha,23.5287,116.6149,China
Kiyosu,35.1998,136.8529,Japan
Siuri,23.91,87.527,India
Prey Veng,11.4833,105.3167,Cambodia
Dazaifu,33.5167,130.5167,Japan
Inowroclaw,52.7931,18.2611,Poland
Bitola,41.0319,21.3347,Macedonia
Tangalla,6.0167,80.7833,Sri Lanka
Lowestoft,52.48,1.75,United Kingdom
Southall,51.5121,-0.3779,United Kingdom
Longkoucun,23.5726,116.7238,China
Caguas,18.2319,-66.0388,Puerto Rico
Hekinan,34.8847,136.9934,Japan
Yoshikawa,35.8939,139.8414,Japan
Assab,13.0167,42.7333,Eritrea
Bagumbayan,14.4744,121.0569,Philippines
Gosport,50.7948,-1.1243,United Kingdom
Nabeul,36.4542,10.7347,Tunisia
Cao Bang,22.6667,106.2583,Vietnam
Ivry-sur-Seine,48.8078,2.3747,France
Uxbridge,51.5404,-0.4778,United Kingdom
Birobidzhan,48.8,132.9333,Russia
Grays,51.475,0.33,United Kingdom
Tsurugashima,35.9345,139.3931,Japan
Tulcea,45.19,28.8,Romania
New Britain,41.6759,-72.7862,United States
Lauderhill,26.1605,-80.2241,United States
El Kef,36.1822,8.7147,Tunisia
`Izbat al Burj,31.5031,31.8411,Egypt
Gerli,-34.6833,-58.3667,Argentina
Salima,-13.7833,34.4333,Malawi
Saint-Louis du Nord,19.9333,-72.7167,Haiti
Blagoevgrad,42.0119,23.0897,Bulgaria
Sa`dah,16.94,43.7592,Yemen
Maharlika Village,14.4989,121.0533,Philippines
Walton upon Thames,51.3868,-0.4133,United Kingdom
Neuilly-sur-Seine,48.8881,2.2686,France
Busia,0.4669,34.09,Uganda
Noisy-le-Grand,48.8478,2.5528,France
