Manufacturer,Model Number,Safety Certification,Pmax,PTC,Technology,A_c,N_s,N_p,BIPV,Isc,Voc,Ipmax,Vpmax,NOCT,Tc_pmax,Tc_isc,Tc_voc,Short Side,Long Side
China Sunergy (Nanjing),CSUN245-60M,UL 1703,245,218.8,Mono-c-Si,1.624,60,1,N,8.69,37.2,8.17,30,46.7,-0.47,0.05,-0.34,0.99,1.64
China Sunergy (Nanjing),CSUN245-60P,UL 1703,245,216.4,Multi-c-Si,1.624,60,1,N,8.75,37.5,8.17,30,46.8,-0.51,0.07,-0.37,0.99,1.64
China Sunergy (Nanjing),SST245-60M,UL 1703,245,218.8,Mono-c-Si,1.624,60,1,N,8.69,37.2,8.17,30,46.7,-0.47,0.05,-0.34,0.99,1.64
China Sunergy (Nanjing),SST245-60P,UL 1703,245,216.4,Multi-c-Si,1.624,60,1,N,8.75,37.5,8.17,30,46.8,-0.51,0.07,-0.37,0.99,1.64
China Sunergy (Nanjing),CSUN250-60M,UL 1703,250,223.4,Mono-c-Si,1.624,60,1,N,8.78,37.3,8.31,30.1,46.7,-0.47,0.05,-0.34,0.99,1.64
China Sunergy (Nanjing),CSUN250-60P,UL 1703,250,221,Multi-c-Si,1.624,60,1,N,8.83,37.7,8.28,30.2,46.8,-0.51,0.07,-0.37,0.99,1.64
China Sunergy (Nanjing),SST250-60M,UL 1703,250,223.4,Mono-c-Si,1.624,60,1,N,8.78,37.3,8.31,30.1,46.7,-0.47,0.05,-0.34,0.99,1.64
China Sunergy (Nanjing),SST250-60P,UL 1703,250,221,Multi-c-Si,1.624,60,1,N,8.83,37.7,8.28,30.2,46.8,-0.51,0.07,-0.37,0.99,1.64
China Sunergy (Nanjing),CSUN255-60M,UL 1703,255,228,Mono-c-Si,1.624,60,1,N,8.85,37.4,8.44,30.2,46.7,-0.47,0.05,-0.34,0.99,1.64
China Sunergy (Nanjing),CSUN255-60P,UL 1703,255,225.5,Multi-c-Si,1.624,60,1,N,8.89,37.3,8.51,30,46.8,-0.51,0.07,-0.37,0.99,1.64
China Sunergy (Nanjing),SST255-60M,UL 1703,255,228,Mono-c-Si,1.624,60,1,N,8.85,37.4,8.44,30.2,46.7,-0.47,0.05,-0.34,0.99,1.64
China Sunergy (Nanjing),SST255-60P,UL 1703,255,225.5,Multi-c-Si,1.624,60,1,N,8.89,37.3,8.51,30,46.8,-0.51,0.07,-0.37,0.99,1.64
China Sunergy (Nanjing),CSUN260-60M,UL 1703,260,232.6,Mono-c-Si,1.624,60,1,N,8.9,38.1,8.44,30.8,46.7,-0.47,0.05,-0.34,0.99,1.64
China Sunergy (Nanjing),CSUN260-60P,UL 1703,260,230.1,Multi-c-Si,1.624,60,1,N,9.01,38,8.5,30.6,46.8,-0.51,0.07,-0.37,0.99,1.64
China Sunergy (Nanjing),SST260-60M,UL 1703,260,232.6,Mono-c-Si,1.624,60,1,N,8.9,38.1,8.44,30.8,46.7,-0.47,0.05,-0.34,0.99,1.64
China Sunergy (Nanjing),SST260-60P,UL 1703,260,230.1,Multi-c-Si,1.624,60,1,N,9.01,38,8.5,30.6,46.8,-0.51,0.07,-0.37,0.99,1.64
China Sunergy (Nanjing),CSUN265-60M,UL 1703,265,237.8,Mono-c-Si,1.624,60,1,N,8.99,37.7,8.67,30.6,46.2,-0.47,0.06,-0.36,0.99,1.64
China Sunergy (Nanjing),CSUN265-60P,UL 1703,265,238.9,Multi-c-Si,1.613,60,1,N,9.01,37.7,8.69,30.5,46.9,-0.4375,0.0489,-0.3303,0.986,1.636
China Sunergy (Nanjing),SST265-60M,UL 1703,265,237.8,Mono-c-Si,1.624,60,1,N,8.99,37.7,8.67,30.6,46.2,-0.47,0.06,-0.36,0.99,1.64
China Sunergy (Nanjing),SST265-72M,UL 1703,265,239.5,Mono-c-Si,1.936,72,1,N,8.31,43.8,7.58,35,46.2,-0.423,0.039,-0.307,0.99,1.956
China Sunergy (Nanjing),CSUN270-60M,UL 1703,270,242.5,Mono-c-Si,1.624,60,1,N,9.07,37.9,8.77,30.8,46.2,-0.47,0.06,-0.36,0.99,1.64
China Sunergy (Nanjing),CSUN270-60P,UL 1703,270,243.6,Multi-c-Si,1.613,60,1,N,9.08,37.9,8.8,30.7,46.9,-0.4375,0.0489,-0.3303,0.986,1.636
China Sunergy (Nanjing),SST270-60M,UL 1703,270,242.5,Mono-c-Si,1.624,60,1,N,9.07,37.9,8.77,30.8,46.2,-0.47,0.06,-0.36,0.99,1.64
China Sunergy (Nanjing),SST270-72M,UL 1703,270,244.1,Mono-c-Si,1.936,72,1,N,8.39,43.9,7.7,35.1,46.2,-0.423,0.039,-0.307,0.99,1.956
China Sunergy (Nanjing),CSUN275-60M,UL 1703,275,247.1,Mono-c-Si,1.624,60,1,N,9.14,38.1,8.88,31,46.2,-0.47,0.06,-0.36,0.99,1.64
China Sunergy (Nanjing),CSUN275-60P,UL 1703,275,248.2,Multi-c-Si,1.613,60,1,N,9.15,38,8.91,38,46.9,-0.4375,0.0489,-0.3303,0.986,1.636
China Sunergy (Nanjing),SST275-60M,UL 1703,275,247.1,Mono-c-Si,1.624,60,1,N,9.14,38.1,8.88,31,46.2,-0.47,0.06,-0.36,0.99,1.64
China Sunergy (Nanjing),SST275-72M,UL 1703,275,248.7,Mono-c-Si,1.936,72,1,N,8.46,44.1,7.8,35.3,46.2,-0.423,0.039,-0.307,0.99,1.956
China Sunergy (Nanjing),SST275-72P,UL 1703,275,241.6,Multi-c-Si,1.936,72,1,N,8.48,43.8,7.82,35.2,47.4,-0.51,0.05,-0.37,0.99,1.956
China Sunergy (Nanjing),CSUN280-60M,UL 1703,280,251.7,Mono-c-Si,1.624,60,1,N,9.21,38.7,8.97,31.2,46.2,-0.47,0.06,-0.36,0.99,1.64
China Sunergy (Nanjing),CSUN280-72P,UL 1703,280,246.1,Multi-c-Si,1.936,72,1,N,8.58,44,7.94,35.3,47.4,-0.51,0.05,-0.37,0.99,1.956
China Sunergy (Nanjing),SST280-60M,UL 1703,280,250.4,Mono-c-Si,1.936,60,1,N,9.21,38.7,8.97,31.2,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),SST280-72M,UL 1703,280,253.4,Mono-c-Si,1.936,72,1,N,8.53,44.2,7.89,35.5,46.2,-0.423,0.039,-0.307,0.99,1.956
China Sunergy (Nanjing),SST280-72P,UL 1703,280,246.1,Multi-c-Si,1.936,72,1,N,8.58,44,7.94,35.3,47.4,-0.51,0.05,-0.37,0.99,1.956
China Sunergy (Nanjing),CSUN285-60M,UL 1703,285,257.1,Mono-c-Si,1.613,60,1,N,9.28,38.8,9,31.7,46.3,-0.4568,0.0551,-0.3269,0.986,1.636
China Sunergy (Nanjing),SST285-72M,UL 1703,285,258,Mono-c-Si,1.936,72,1,N,8.59,44.4,7.99,35.7,46.2,-0.423,0.039,-0.307,0.99,1.956
China Sunergy (Nanjing),SST285-72P,UL 1703,285,250.6,Multi-c-Si,1.936,72,1,N,8.59,44.4,7.99,35.7,47.4,-0.51,0.05,-0.37,0.99,1.956
China Sunergy (Nanjing),CSUN290-60M,UL 1703,290,261.8,Mono-c-Si,1.613,60,1,N,9.36,38.9,9.1,31.9,46.3,-0.4568,0.0551,-0.3269,0.986,1.636
China Sunergy (Nanjing),CSUN290-72P,UL 1703,290,261.4,Multi-c-Si,1.544,72,1,N,8.75,44.3,8.15,35.6,47.2,-0.45,0.07,-0.35,0.99,1.56
China Sunergy (Nanjing),SST290-72M,UL 1703,290,253.5,Mono-c-Si,1.936,72,1,N,8.68,44.5,8.11,35.8,48,-0.52,0.04,-0.39,0.99,1.956
China Sunergy (Nanjing),SST290-72P,UL 1703,290,255.2,Multi-c-Si,1.936,72,1,N,8.68,44.5,8.11,35.8,47.4,-0.51,0.05,-0.37,0.99,1.956
China Sunergy (Nanjing),CSUN295-72P,UL 1703,295,266.1,Multi-c-Si,1.544,72,1,N,8.84,44.4,8.26,35.7,47.2,-0.45,0.07,-0.35,0.99,1.56
China Sunergy (Nanjing),SST295-72M,UL 1703,295,258.1,Mono-c-Si,1.936,72,1,N,8.73,44.6,8.22,35.9,48,-0.52,0.04,-0.39,0.99,1.956
China Sunergy (Nanjing),CSUN300-72P,UL 1703,300,270.8,Multi-c-Si,1.544,72,1,N,8.93,44.5,8.37,35.8,47.2,-0.45,0.07,-0.35,0.99,1.56
China Sunergy (Nanjing),SST300-72M,UL 1703,300,262.6,Mono-c-Si,1.936,72,1,N,8.8,44.8,8.32,36.1,48,-0.52,0.04,-0.39,0.99,1.956
China Sunergy (Nanjing),CSUN305-72M,UL 1703,305,273.4,Mono-c-Si,1.936,72,1,N,8.87,45,8.41,36.3,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),CSUN305-72P,UL 1703,305,275.4,Multi-c-Si,1.544,72,1,N,9.01,44.7,8.5,35.9,47.2,-0.45,0.07,-0.35,0.99,1.56
China Sunergy (Nanjing),SST305-72M,UL 1703,305,273.4,Mono-c-Si,1.936,72,1,N,8.87,45,8.41,36.3,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),CSUN310-72M,UL 1703,310,278.1,Mono-c-Si,1.936,72,1,N,8.91,45.2,8.5,36.5,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),CSUN310-72P,UL 1703,310,280.1,Multi-c-Si,1.544,72,1,N,9.03,44.8,8.61,36,47.2,-0.45,0.07,-0.35,0.99,1.56
China Sunergy (Nanjing),SST310-72M,UL 1703,310,278.1,Mono-c-Si,1.936,72,1,N,8.91,45.2,8.5,36.5,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),CSUN315-72M,UL 1703,315,282.7,Mono-c-Si,1.936,72,1,N,8.99,45.5,8.59,36.7,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),CSUN315-72P,UL 1703,315,284.8,Multi-c-Si,1.544,72,1,N,9.11,44.9,8.7,36.2,47.2,-0.45,0.07,-0.35,0.99,1.56
China Sunergy (Nanjing),SST315-72M,UL 1703,315,282.7,Mono-c-Si,1.936,72,1,N,8.99,45.5,8.59,36.7,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),CSUN320-72M,UL 1703,320,287.3,Mono-c-Si,1.936,72,1,N,9.06,45.7,8.68,36.9,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),CSUN320-72P,UL 1703,320,288.6,Multi-c-Si,1.925,72,1,N,9.17,45,8.84,36.2,46.9,-0.4375,0.0489,-0.3303,0.986,1.952
China Sunergy (Nanjing),SST320-72M,UL 1703,320,287.3,Mono-c-Si,1.936,72,1,N,9.06,45.7,8.68,36.9,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),CSUN325-72M,UL 1703,325,291.9,Mono-c-Si,1.936,72,1,N,9.14,45.9,8.77,37.1,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),SST325-72M,UL 1703,325,291.9,Mono-c-Si,1.936,72,1,N,9.14,45.9,8.77,37.1,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),CSUN330-72M,UL 1703,330,296.6,Mono-c-Si,1.936,72,1,N,9.2,46.1,8.85,37.3,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),SST330-72M,UL 1703,330,296.6,Mono-c-Si,1.936,72,1,N,9.2,46.1,8.85,37.3,46.2,-0.47,0.06,-0.36,0.99,1.956
China Sunergy (Nanjing),CSUN335-72M,UL 1703,335,302.1,Mono-c-Si,1.925,72,1,N,9.26,46.3,8.93,37.6,46.3,-0.4568,0.0551,-0.3269,0.986,1.952
China Sunergy (Nanjing),CSUN340-72M,UL 1703,340,306.7,Mono-c-Si,1.925,72,1,N,9.32,46.5,9.01,37.8,46.3,-0.4568,0.0551,-0.3269,0.986,1.952
China Sunergy (Nanjing),CSUN345-72M,UL 1703,345,311.4,Mono-c-Si,1.925,72,1,N,9.38,46.7,9.09,38,46.3,-0.4568,0.0551,-0.3269,0.986,1.952
"China Sunergy (Nanjing) Co.,Ltd.",CSUN285-60MH5,UL 1703,285,262.1,Mono-c-Si,1.62,60,1,N,9.31,38.7,8.99,31.7,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN285-60MH5BB,UL 1703,285,262.1,Mono-c-Si,1.62,60,1,N,9.31,38.7,8.99,31.7,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN285-60MH5BW,UL 1703,285,262.1,Mono-c-Si,1.62,60,1,N,9.31,38.7,8.99,31.7,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN285-60MM5,UL 1703,285,262.1,Mono-c-Si,1.62,60,1,N,9.31,38.7,8.99,31.7,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN285-60MM5BB,UL 1703,285,262.1,Mono-c-Si,1.62,60,1,N,9.31,38.7,8.99,31.7,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN285-60MM5BW,UL 1703,285,262.1,Mono-c-Si,1.62,60,1,N,9.31,38.7,8.99,31.7,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN290-60MH5,UL 1703,290,266.9,Mono-c-Si,1.62,60,1,N,9.39,38.8,9.11,31.9,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN290-60MH5BB,UL 1703,290,266.9,Mono-c-Si,1.62,60,1,N,9.39,38.8,9.11,31.9,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN290-60MH5BW,UL 1703,290,266.9,Mono-c-Si,1.62,60,1,N,9.39,38.8,9.11,31.9,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN290-60MM5,UL 1703,290,266.9,Mono-c-Si,1.62,60,1,N,9.39,38.8,9.11,31.9,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN290-60MM5BB,UL 1703,290,266.9,Mono-c-Si,1.62,60,1,N,9.39,38.8,9.11,31.9,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN290-60MM5BW,UL 1703,290,266.9,Mono-c-Si,1.62,60,1,N,9.39,38.8,9.11,31.9,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN295-60MH5,UL 1703,295,271.6,Mono-c-Si,1.62,60,1,N,9.47,39,9.23,32,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN295-60MH5BB,UL 1703,295,271.6,Mono-c-Si,1.62,60,1,N,9.47,39,9.23,32,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN295-60MH5BW,UL 1703,295,271.6,Mono-c-Si,1.62,60,1,N,9.47,39,9.23,32,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN295-60MM5,UL 1703,295,271.6,Mono-c-Si,1.62,60,1,N,9.47,39,9.23,32,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN295-60MM5BB,UL 1703,295,271.6,Mono-c-Si,1.62,60,1,N,9.47,39,9.23,32,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN295-60MM5BW,UL 1703,295,271.6,Mono-c-Si,1.62,60,1,N,9.47,39,9.23,32,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN300-60MH5,UL 1703,300,276.3,Mono-c-Si,1.62,60,1,N,9.63,39.7,9.33,32.2,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN300-60MH5BB,UL 1703,300,276.3,Mono-c-Si,1.62,60,1,N,9.63,39.7,9.33,32.2,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN300-60MH5BW,UL 1703,300,276.3,Mono-c-Si,1.62,60,1,N,9.63,39.7,9.33,32.2,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN300-60MM5,UL 1703,300,276.3,Mono-c-Si,1.62,60,1,N,9.63,39.7,9.33,32.2,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN300-60MM5BB,UL 1703,300,276.3,Mono-c-Si,1.62,60,1,N,9.63,39.7,9.33,32.2,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN300-60MM5BW,UL 1703,300,276.3,Mono-c-Si,1.62,60,1,N,9.63,39.7,9.33,32.2,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN305-60MH5,UL 1703,305,281.1,Mono-c-Si,1.62,60,1,N,9.75,39.8,9.43,32.4,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN305-60MH5BB,UL 1703,305,281.1,Mono-c-Si,1.62,60,1,N,9.75,39.8,9.43,32.4,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN305-60MH5BW,UL 1703,305,281.1,Mono-c-Si,1.62,60,1,N,9.75,39.8,9.43,32.4,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN305-60MM5,UL 1703,305,281.1,Mono-c-Si,1.62,60,1,N,9.75,39.8,9.43,32.4,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN305-60MM5BB,UL 1703,305,281.1,Mono-c-Si,1.62,60,1,N,9.75,39.8,9.43,32.4,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN305-60MM5BW,UL 1703,305,281.1,Mono-c-Si,1.62,60,1,N,9.75,39.8,9.43,32.4,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN310-60MH5,UL 1703,310,285.8,Mono-c-Si,1.62,60,1,N,9.83,40.1,9.52,32.6,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN310-60MH5BB,UL 1703,310,285.8,Mono-c-Si,1.62,60,1,N,9.83,40.1,9.52,32.6,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN310-60MH5BW,UL 1703,310,285.8,Mono-c-Si,1.62,60,1,N,9.83,40.1,9.52,32.6,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN310-60MM5,UL 1703,310,285.8,Mono-c-Si,1.62,60,1,N,9.83,40.1,9.52,32.6,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN310-60MM5BB,UL 1703,310,285.8,Mono-c-Si,1.62,60,1,N,9.83,40.1,9.52,32.6,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN310-60MM5BW,UL 1703,310,285.8,Mono-c-Si,1.62,60,1,N,9.83,40.1,9.52,32.6,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN315-60MH5,UL 1703,315,290.5,Mono-c-Si,1.62,60,1,N,9.92,40.2,9.62,32.8,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN315-60MH5BB,UL 1703,315,290.5,Mono-c-Si,1.62,60,1,N,9.92,40.2,9.62,32.8,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN315-60MH5BW,UL 1703,315,290.5,Mono-c-Si,1.62,60,1,N,9.92,40.2,9.62,32.8,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN315-60MM5,UL 1703,315,290.5,Mono-c-Si,1.62,60,1,N,9.92,40.2,9.62,32.8,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN315-60MM5BB,UL 1703,315,290.5,Mono-c-Si,1.62,60,1,N,9.92,40.2,9.62,32.8,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN315-60MM5BW,UL 1703,315,290.5,Mono-c-Si,1.62,60,1,N,9.92,40.2,9.62,32.8,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN315-72PH5,UL 1703,315,288.2,Multi-c-Si,1.94,72,1,N,9.04,45.6,8.51,37.1,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN315-72PH5BB,UL 1703,315,288.2,Multi-c-Si,1.94,72,1,N,9.04,45.6,8.51,37.1,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN315-72PH5BW,UL 1703,315,288.2,Multi-c-Si,1.94,72,1,N,9.04,45.6,8.51,37.1,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN315-72PM5,UL 1703,315,288.2,Multi-c-Si,1.94,72,1,N,9.04,45.6,8.51,37.1,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN315-72PM5BB,UL 1703,315,288.2,Multi-c-Si,1.94,72,1,N,9.04,45.6,8.51,37.1,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN315-72PM5BW,UL 1703,315,288.2,Multi-c-Si,1.94,72,1,N,9.04,45.6,8.51,37.1,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN320-60MH5,UL 1703,320,295.3,Mono-c-Si,1.62,60,1,N,10.03,40.4,9.7,33,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN320-60MH5BB,UL 1703,320,295.3,Mono-c-Si,1.62,60,1,N,10.03,40.4,9.7,33,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN320-60MH5BW,UL 1703,320,295.3,Mono-c-Si,1.62,60,1,N,10.03,40.4,9.7,33,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN320-60MM5,UL 1703,320,295.3,Mono-c-Si,1.62,60,1,N,10.03,40.4,9.7,33,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN320-60MM5BB,UL 1703,320,295.3,Mono-c-Si,1.62,60,1,N,10.03,40.4,9.7,33,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN320-60MM5BW,UL 1703,320,295.3,Mono-c-Si,1.62,60,1,N,10.03,40.4,9.7,33,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN320-72PH5,UL 1703,320,292.9,Multi-c-Si,1.94,72,1,N,9.13,45.8,8.58,37.3,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN320-72PH5BB,UL 1703,320,292.9,Multi-c-Si,1.94,72,1,N,9.13,45.8,8.58,37.3,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN320-72PH5BW,UL 1703,320,292.9,Multi-c-Si,1.94,72,1,N,9.13,45.8,8.58,37.3,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN320-72PM5,UL 1703,320,292.9,Multi-c-Si,1.94,72,1,N,9.13,45.8,8.58,37.3,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN320-72PM5BB,UL 1703,320,292.9,Multi-c-Si,1.94,72,1,N,9.13,45.8,8.58,37.3,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN320-72PM5BW,UL 1703,320,292.9,Multi-c-Si,1.94,72,1,N,9.13,45.8,8.58,37.3,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN325-60MH5,UL 1703,325,300,Mono-c-Si,1.62,60,1,N,10.12,40.6,9.79,33.2,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN325-60MH5BB,UL 1703,325,300,Mono-c-Si,1.62,60,1,N,10.12,40.6,9.79,33.2,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN325-60MH5BW,UL 1703,325,300,Mono-c-Si,1.62,60,1,N,10.12,40.6,9.79,33.2,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN325-60MM5,UL 1703,325,300,Mono-c-Si,1.62,60,1,N,10.12,40.6,9.79,33.2,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN325-60MM5BB,UL 1703,325,300,Mono-c-Si,1.62,60,1,N,10.12,40.6,9.79,33.2,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN325-60MM5BW,UL 1703,325,300,Mono-c-Si,1.62,60,1,N,10.12,40.6,9.79,33.2,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN325-72PH5,UL 1703,325,297.6,Multi-c-Si,1.94,72,1,N,9.22,45.9,8.65,37.6,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN325-72PH5BB,UL 1703,325,297.6,Multi-c-Si,1.94,72,1,N,9.22,45.9,8.65,37.6,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN325-72PH5BW,UL 1703,325,297.6,Multi-c-Si,1.94,72,1,N,9.22,45.9,8.65,37.6,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN325-72PM5,UL 1703,325,297.6,Multi-c-Si,1.94,72,1,N,9.22,45.9,8.65,37.6,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN325-72PM5BB,UL 1703,325,297.6,Multi-c-Si,1.94,72,1,N,9.22,45.9,8.65,37.6,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN325-72PM5BW,UL 1703,325,297.6,Multi-c-Si,1.94,72,1,N,9.22,45.9,8.65,37.6,45.2,-0.409,0.049,-0.3,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN330-60MH5,UL 1703,330,304.8,Mono-c-Si,1.62,60,1,N,10.22,40.8,9.88,33.4,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN330-60MH5BB,UL 1703,330,304.8,Mono-c-Si,1.62,60,1,N,10.22,40.8,9.88,33.4,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN330-60MH5BW,UL 1703,330,304.8,Mono-c-Si,1.62,60,1,N,10.22,40.8,9.88,33.4,44.8,-0.402,0.058,-0.31,,
"China Sunergy (Nanjing) Co.,Ltd.",CSUN330-60MM5,UL 1703,330,304.8,Mono-c-Si,1.62,60,1,N,10.22,40.8,9.88,33.4,44.8,-0.402,0.058,-0.31,,
